6811,InuYasha: Kanketsu-hen,Thwarted again by Naraku Inuyasha Kagome Higurashi and their friends must continue their hunt for the few remaining Shikon Jewel shards lest they fully form into a corrupted jewel at the hands of Naraku. But Naraku has plans of his own to acquire them and will destroy anyone and anything standing in his way—even his own underlings. The persistent unyielding danger posed by Naraku forces Sango and Miroku to decide what is most important to them—each other or their duty in battle. Meanwhile Inuyasha must decide whether his heart lies with Kikyou or Kagome before fate decides for him. Amid the race to find the shards Inuyasha and his brother Sesshoumaru must also resolve their feud and cooperate for their final confrontation with Naraku as it is a battle they must win in order to put a stop to his evil and cruelty once and for all.,Action;Adventure;Comedy;Historical;Demons;Supernatural;Magic;Romance;Fantasy;Shounen,2009-10-04,26,166016,666,249,8.28,https://cdn.myanimelist.net/images/anime/7/75570.jpg,https://myanimelist.net/anime/6811/InuYasha__Kanketsu-hen
7674,Bakuman.,As a child Moritaka Mashiro dreamt of becoming a mangaka just like his childhood hero and uncle Tarou Kawaguchi creator of a popular gag manga. But when tragedy strikes he gives up on his dream and spends his middle school days studying aiming to become a salaryman instead. One day his classmate Akito Takagi the school's top student and aspiring writer notices the detailed drawings in Moritaka's notebook. Seeing the vast potential of his artistic talent Akito approaches Moritaka proposing that they become mangaka together. After much convincing Moritaka realizes that if he is able to create a popular manga series he may be able to get the girl he has a crush on Miho Azuki to take part in the anime adaptation as a voice actor. Thus the pair begins creating manga under the pen name Muto Ashirogi hoping to become the greatest mangaka in Japan the likes of which no one has ever seen.,Comedy;Drama;Romance;Shounen,2010-10-02,25,406418,202,247,8.28,https://cdn.myanimelist.net/images/anime/6/26138.jpg,https://myanimelist.net/anime/7674/Bakuman
9863,SKET Dance,At Kaimei High School there is a special club dedicated to helping others known as the SKET Brigade. The brains of the group is Kazuyoshi Switch Usui a tech-savvy otaku who speaks through speech synthesis software while the brawn is provided by Hime Himeko Onizuka the hockey stick-wielding girl once known as Onihime. And last but not least their leader is Yuusuke Bossun Fujisaki whose latent ability is evoked by his goggles allowing him to summon the awesome power of extraordinary concentration. However most of the school only know them as the club that handles odd jobs. Many of their days are spent in the clubroom slacking off but when there is something to be done they give their all to help others—usually in sincere but unintentionally hilarious ways. The SKET Brigade do all they can to provide support kindness encouragement and troubleshooting to any students crazy enough to ask for their services.,Comedy;School;Shounen,2011-04-07,77,155604,716,245,8.29,https://cdn.myanimelist.net/images/anime/9/73974.jpg,https://myanimelist.net/anime/9863/SKET_Dance
1033,Sennen Joyuu,At the turn of the millennium Ginei Studio's dilapidated buildings are set to be demolished. Ex-employee and filmmaker Genya Tachibana decides to honor this occasion with a commemorative documentary about the company's star actress: Chiyoko Fujiwara the reclusive sweetheart of Shouwa Era cinema. Having finally obtained permission to interview the retired starlet an enamored Genya drags along cynical cameraman Kyouji Ida to meet her ready to put his lifelong idol back in the spotlight once more. Hidden in this secluded mountain retreat is a thousand years of history condensed into one lifetime waiting to be narrated. Chiyoko's recollections take them on an illusionary journey through Japanese cinematic history that transcends the boundaries of reality the saga of her acting career intertwines with her filmography the actors in her life blend seamlessly with the characters on screen and the present melds with the past. Though the actress may have retired at the height of her career 30 years ago the curtain on her life's stage has yet to fall.,Action;Adventure;Drama;Fantasy;Historical;Romance,2002-09-14,1,102017,1082,244,8.29,https://cdn.myanimelist.net/images/anime/1648/93626.jpg,https://myanimelist.net/anime/1033/Sennen_Joyuu
35466,ReLIFE: Kanketsu-hen,After reliving the life of a high school student through the ReLIFE experiment 27-year-old Arata Kaizaki cannot believe how quickly it has changed him. He has begun to see the world through a different perspective that he had completely forgotten as an adult. He has made friends and formed deep relationships with each one of them. However his support Ryou Yoake reminds him that the experiment is all an illusion after his experiment ends he will be forgotten by all of them. The experiment of another ReLIFE subject is also coming to an end. After spending two years with ReLIFE Chizuru Hishiro has developed into a more open more thoughtful person than she could have ever imagined. She has met people who have changed her life her perspective and ultimately her. However now that their ReLIFE is coming to an end will they be able to let go of the memories they have made?,Romance;School;Slice of Life,2018-03-21,4,159279,702,243,8.29,https://cdn.myanimelist.net/images/anime/1566/91061.jpg,https://myanimelist.net/anime/35466/ReLIFE__Kanketsu-hen
512,Majo no Takkyuubin,Kiki a 13-year-old witch-in-training must spend a year living on her own in a distant town in order to become a full-fledged witch. Leaving her family and friends Kiki undertakes this tradition when she flies out into the open world atop her broomstick with her black cat Jiji. As she settles down in the coastal town of Koriko Kiki struggles to adapt and ends up wandering the streets with no place to stay—until she encounters Osono who offers Kiki boarding in exchange for making deliveries for her small bakery. Before long Kiki decides to open her own courier service by broomstick beginning her journey to independence. In attempting to find her place among the townsfolk Kiki brings with her exciting new experiences and comes to understand the true meaning of responsibility.,Adventure;Comedy;Drama;Magic;Romance;Fantasy,1989-07-29,1,273889,361,242,8.29,https://cdn.myanimelist.net/images/anime/10/75916.jpg,https://myanimelist.net/anime/512/Majo_no_Takkyuubin
18195,Little Busters!: Refrain,Riki and his friends have been managing to form a complete team for the Little Busters baseball team and after overcoming some of its new members' internal conflicts Riki and Rin slowly approach the secret of this world. Will they be ready for the truth? In this world devoid of logic something has started to move and soon will come the time when the lives of the Little Busters will change forever. (Source: Koi-nya edited),Comedy;Drama;Romance;School;Slice of Life;Supernatural,2013-10-05,13,114217,993,241,8.29,https://cdn.myanimelist.net/images/anime/10/55049.jpg,https://myanimelist.net/anime/18195/Little_Busters__Refrain
11771,Kuroko no Basket,Teikou Junior High School's basketball team is crowned champion three years in a row thanks to five outstanding players who with their breathtaking and unique skills leave opponents in despair and fans in admiration. However after graduating these teammates known as The Generation of Miracles go their separate ways and now consider each other as rivals. At Seirin High School two newly recruited freshmen prove that they are not ordinary basketball players: Taiga Kagami a promising player returning from the US and Tetsuya Kuroko a seemingly ordinary student whose lack of presence allows him to move around unnoticed. Although Kuroko is neither athletic nor able to score any points he was a member of Teikou's basketball team where he played as the Phantom Sixth Man who easily passed the ball and assisted his teammates. Kuroko no Basket follows the journey of Seirin's players as they attempt to become the best Japanese high school team by winning the Interhigh Championship. To reach their goal they have to cross pathways with several powerful teams some of which have one of the five players with godlike abilities whom Kuroko and Taiga make a pact to defeat.,Comedy;School;Shounen;Sports,2012-04-08,25,614684,89,240,8.29,https://cdn.myanimelist.net/images/anime/11/50453.jpg,https://myanimelist.net/anime/11771/Kuroko_no_Basket
36296,Hinamatsuri,While reveling in the successful clinching of a prized vase for his collection Yoshifumi Nitta a yakuza member is rudely interrupted when a large peculiar capsule suddenly materializes and falls on his head. He opens the capsule to reveal a young blue-haired girl who doesn't divulge anything about herself but her name—Hina—and the fact that she possesses immense powers. As if things couldn't get any worse she loses control and unleashes an explosion if her powers remain unused. Faced with no other choice Nitta finds himself becoming her caregiver. To let her use her powers freely Nitta asks Hina to help out with a construction deal which goes smoothly. But while this is happening a rival yakuza group covertly attacks his boss. To Nitta's shock his colleagues later pin the blame on him! Tasked with attacking the rival group in retaliation Nitta steels himself and arrives at their hideout. But suddenly Hina unexpectedly steps in and helps him wipe out the entire group. As it turns out Hina might just become a valuable asset to Nitta and his yakuza business provided she does not use her powers on him first! And so the strange life of this unusual duo begins.,Comedy;Sci-Fi;Seinen;Slice of Life;Supernatural,2018-04-06,12,254075,390,239,8.29,https://cdn.myanimelist.net/images/anime/1580/93526.jpg,https://myanimelist.net/anime/36296/Hinamatsuri
1889,Higurashi no Naku Koro ni Kai,In the small village of Hinamizawa Rika Furude and her friends live together in relative harmony. Beneath this mask of peace however lies a hidden darkness one that Rika understands all too well. In this eternal summer she has been witness to unspeakable horrors. Every time the clock resets Rika must try to find the villain behind these senseless deaths before tragedy strikes again. However trying to decipher a mystery when only half the clues are present proves time and again to be disastrous and each time she believes that things will change she inevitably fails. As the annual festival approaches Rika begins her descent from hope to despair in her struggle to break the chains of fate entangling them all.,Mystery;Psychological;Supernatural;Thriller,2007-07-06,24,317911,306,238,8.29,https://cdn.myanimelist.net/images/anime/12/14114.jpg,https://myanimelist.net/anime/1889/Higurashi_no_Naku_Koro_ni_Kai
22297,Fate/stay night: Unlimited Blade Works,The Holy Grail War is a battle royale among seven magi who serve as Masters. Masters through the use of the command seals they are given when they enter the war command Heroic Spirits known as Servants to fight for them in battle. In the Fifth Holy Grail War Rin Toosaka is among the magi entering the competition. With her Servant Archer she hopes to obtain the ultimate prize—the Holy Grail a magical artifact capable of granting its wielder any wish. One of Rin's classmates Emiya Shirou accidentally enters the competition and ends up commanding a Servant of his own known as Saber. As they find themselves facing mutual enemies Rin and Shirou decide to form a temporary alliance as they challenge their opponents in the Holy Grail War.,Action;Fantasy;Magic;Supernatural,2014-10-12,12,554503,112,236,8.29,https://cdn.myanimelist.net/images/anime/12/67333.jpg,https://myanimelist.net/anime/22297/Fate_stay_night__Unlimited_Blade_Works
185,Initial D First Stage,Unlike his friends Takumi Fujiwara is not particularly interested in cars with little to no knowledge about the world of car enthusiasts and street racers. The son of a tofu shop owner he is tasked to deliver tofu every morning without fail driving along the mountain of Akina. Thus conversations regarding cars or driving in general would only remind Takumi of the tiring daily routine forced upon him. One night the Akagi Red Suns an infamous team of street racers visit the town of Akina to challenge the local mountain pass. Led by their two aces Ryousuke and Keisuke Takahashi the Red Suns plan to conquer every racing course in Kanto establishing themselves as the fastest crew in the region. However much to their disbelief one of their aces is overtaken by an old Toyota AE86 during a drive back home from Akina. After the incident the Takahashi brothers are cautious of a mysterious driver geared with remarkable technique and experience in the local roads—the AE86 of Mount Akina.,Action;Cars;Drama;Seinen;Sports,1998-04-19,26,164115,674,232,8.3,https://cdn.myanimelist.net/images/anime/13/6801.jpg,https://myanimelist.net/anime/185/Initial_D_First_Stage
31988,Hibike! Euphonium 2,Following their success in the qualifying round for the Kansai regional competition the members of the Kitauji High School concert band set their sights on the next upcoming performance. Utilizing their summer break to the utmost the band participates in a camp where they are instructed by their band advisor Noboru Taki and his friends who make their living as professional musicians. Kumiko Oumae and her friends remain determined to attain gold at the Kansai competition but trouble arises when a student who once quit the band shows interest in rejoining and sparks unpleasant memories for the second-year members. Kumiko also learns about her teacher's surprising past and the motivation behind his desire to lead the band to victory. Reaching nationals will require hard work and the adamant conviction in each student's commitment to the band will be put to the test.,Music;School;Drama,2016-10-06,13,129695,873,231,8.3,https://cdn.myanimelist.net/images/anime/10/81155.jpg,https://myanimelist.net/anime/31988/Hibike_Euphonium_2
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,Kaiji Itou is a good-for-nothing loiterer who spends his days drinking beer and stealing hubcaps—that is until he ends up being tricked by his former co-worker. Unable to suddenly repay his friend's huge debt all by himself Kaiji is offered a shady deal to participate in an illegal underground gamble on a cruise ship. This turns out to be nothing more than the beginning of his new life of hell—thrown headlong into a life-threatening roller coaster of mind games cheating and deceit. Based on the first entry of the famous gambling manga series by Nobuyuki Fukumoto Gyakkyou Burai Kaiji: Ultimate Survivor follows our unlucky protagonist as he is forced to fight not only other people but also the mysteries of their psyches. Kaiji finds out the hard way that the worst sides of human nature surface when people's backs are against the wall and that the most fearsome dangers of all are greed paranoia and the human survival instinct itself.,Game;Psychological;Thriller;Seinen,2007-10-03,26,192202,562,230,8.3,https://cdn.myanimelist.net/images/anime/12/80032.jpg,https://myanimelist.net/anime/3002/Gyakkyou_Burai_Kaiji__Ultimate_Survivor
6675,Redline,Every five years an exhilarating race called Redline is held and the universe's most anticipated competition has only one rule: that there are none. Racers are pushed to their absolute limit—a feeling that daredevil driver JP knows all too well. Having just qualified to participate in Redline he is eager to battle against the other highly skilled drivers particularly the beautiful rising star and the only other human that qualified Sonoshee McLaren. But this year's Redline may be far more dangerous than usual—it has been announced to take place on the planet Roboworld with its trigger-happy military and criminals who look to turn the race to their own advantage. However the potential danger doesn't stop the racers in fact it only adds to the thrill. Relying solely on his vehicle's speed JP prepares for the event to come aiming to take first place in the biggest race of his life.,Action;Sci-Fi;Cars;Sports,2009-08-14,1,207573,523,227,8.31,https://cdn.myanimelist.net/images/anime/12/28553.jpg,https://myanimelist.net/anime/6675/Redline
2966,Ookami to Koushinryou,Holo is a powerful wolf deity who is celebrated and revered in the small town of Pasloe for blessing the annual harvest. Yet as years go by and the villagers become more self-sufficient Holo who stylizes herself as the Wise Wolf of Yoitsu has been reduced to a mere folk tale. When a traveling merchant named Kraft Lawrence stops at Pasloe Holo offers to become his business partner if he eventually takes her to her northern home of Yoitsu. The savvy trader recognizes Holo's unusual ability to evaluate a person's character and accepts her proposition. Now in the possession of both sharp business skills and a charismatic negotiator Lawrence inches closer to his goal of opening his own shop. However as Lawrence travels the countryside with Holo in search of economic opportunities he begins to realize that his aspirations are slowly morphing into something unexpected. Based on the popular light novel of the same name Ookami to Koushinryou  also known as Spice and Wolf  fuses the two polar genres of economics and romance to create an enthralling story abundant with elaborate schemes sharp humor and witty dialogue. Ookami to Koushinryou is more than just a story of bartering it turns into a journey of searching for a lost identity in an ever-changing world.,Adventure;Fantasy;Historical;Romance,2008-01-09,13,540860,114,218,8.32,https://cdn.myanimelist.net/images/anime/5/59401.jpg,https://myanimelist.net/anime/2966/Ookami_to_Koushinryou
38680,Fruits Basket 1st Season,Tooru Honda has always been fascinated by the story of the Chinese Zodiac that her beloved mother told her as a child. However a sudden family tragedy changes her life and subsequent circumstances leave her all alone. Tooru is now forced to live in a tent but little does she know that her temporary home resides on the private property of the esteemed Souma family. Stumbling upon their home one day she encounters Shigure an older Souma cousin and Yuki the prince of her school. Tooru explains that she lives nearby but the Soumas eventually discover her well-kept secret of being homeless when they see her walking back to her tent one night. Things start to look up for Tooru as they kindly offer to take her in after hearing about her situation. But soon after she is caught up in a fight between Yuki and his hot-tempered cousin Kyou. While trying to stop them she learns that the Souma family has a well-kept secret of their own: whenever they are hugged by a member of the opposite sex they transform into the animals of the Chinese Zodiac. With this new revelation Tooru will find that living with the Soumas is an unexpected adventure filled with laughter and romance.,Comedy;Drama;Romance;Shoujo;Slice of Life;Supernatural,2019-04-06,25,188911,582,213,8.32,https://cdn.myanimelist.net/images/anime/1447/99827.jpg,https://myanimelist.net/anime/38680/Fruits_Basket_1st_Season
11843,Danshi Koukousei no Nichijou,Roaming the halls of the all-boys Sanada North High School are three close comrades: the eccentric ringleader with a hyperactive imagination Hidenori the passionate Yoshitake and the rational and prudent Tadakuni. Their lives are filled with giant robots true love and intense drama... in their colorful imaginations at least. In reality they are just an everyday trio of ordinary guys trying to pass the time but who said everyday life couldn't be interesting? Whether it's an intricate RPG reenactment or an unexpected romantic encounter on the riverbank at sunset Danshi Koukousei no Nichijou is rife with bizarre yet hilariously relatable situations that are anything but mundane.,Slice of Life;Comedy;School,2012-01-10,12,470650,151,212,8.32,https://cdn.myanimelist.net/images/anime/3/33257.jpg,https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou
36649,Banana Fish,Aslan Jade Callenreese known as Ash Lynx was a runaway picked off the streets of New York City and raised by the infamous godfather of the mafia Dino Golzine. Now 17 years old and the boss of his own gang Ash gets his hands on a mysterious drug called Banana Fish—the same two words his older brother Griffin has muttered since his return from the Iraq War. However his investigation is hindered when Dino sends his men to retrieve the drug from Ash at an underground bar he uses as a hideout. At the bar Skip Ash's friend introduces him to Shunichi Ibe and his assistant Eiji Okumura who are Japanese photographers reporting on American street gangs. However their conversation is interrupted when Shorter Wong one of Ash's allies calls to warn him about Dino. Soon Dino's men storm the bar and in the ensuing chaos kidnap Skip and Eiji. Now Ash must find a way to rescue them and continue his investigation into Banana Fish but will his history with the mafia prevent him from succeeding?,Action;Adventure;Drama;Shoujo,2018-07-06,24,183300,597,211,8.32,https://cdn.myanimelist.net/images/anime/1190/93472.jpg,https://myanimelist.net/anime/36649/Banana_Fish
329,Planetes,In 2075 space travel is no longer just a dream but an everyday reality for mankind. Advancements in science and technology have led to the colonization of the moon the commercialization of outer space and the formation of large space corporations. Ai Tanabe an upbeat woman whose interests lie in the cosmos joins Technora Corporation as a member of their Debris Section a department dedicated to the removal of dangerous space junk between the orbits of the Earth and Moon. However Ai soon discovers how unappreciated her job is. As the laughingstock of Technora the Debris Section is severely understaffed poorly funded and is forced to use a dilapidated spaceship nicknamed the Toy Box for debris retrieval. Undeterred Ai perseveres and gradually becomes acquainted with the strange personalities that make up the Debris Section's staff such as the bumbling but good-natured chief clerk Philippe Myers the mysterious and tight-lipped temp worker Edelgard Rivera and the hotheaded and passionate Hachirouta Hoshino who longs for a spaceship to call his own. Planetes is an unconventional sci-fi series that portrays the vastness of space as a backdrop for the personal lives of ordinary people—people who may have been born on Earth but whose hopes and dreams lie amongst the stars.,Drama;Romance;Sci-Fi;Seinen;Space,2003-10-04,26,167683,656,210,8.33,https://cdn.myanimelist.net/images/anime/8/50463.jpg,https://myanimelist.net/anime/329/Planetes
30,Neon Genesis Evangelion,In the year 2015 the world stands on the brink of destruction. Humanity's last hope lies in the hands of Nerv a special agency under the United Nations and their Evangelions giant machines capable of defeating the Angels who herald Earth's ruin. Gendou Ikari head of the organization seeks compatible pilots who can synchronize with the Evangelions and realize their true potential. Aiding in this defensive endeavor are talented personnel Misato Katsuragi Head of Tactical Operations and Ritsuko Akagi Chief Scientist. Face to face with his father for the first time in years 14-year-old Shinji Ikari's average life is irreversibly changed when he is whisked away into the depths of Nerv and into a harrowing new destiny—he must become the pilot of Evangelion Unit-01 with the fate of mankind on his shoulders. Written by Hideaki Anno Neon Genesis Evangelion is a heroic tale of a young boy who will become a legend. But as this psychological drama unfolds ancient secrets beneath the big picture begin to bubble to the surface...,Action;Dementia;Drama;Mecha;Psychological;Sci-Fi,1995-10-04,26,844506,49,208,8.33,https://cdn.myanimelist.net/images/anime/12/21418.jpg,https://myanimelist.net/anime/30/Neon_Genesis_Evangelion
4224,Toradora!,Ryuuji Takasu is a gentle high school student with a love for housework but in contrast to his kind nature he has an intimidating face that often gets him labeled as a delinquent. On the other hand is Taiga Aisaka a small doll-like student who is anything but a cute and fragile girl. Equipped with a wooden katana and feisty personality Taiga is known throughout the school as the Palmtop Tiger. One day an embarrassing mistake causes the two students to cross paths. Ryuuji discovers that Taiga actually has a sweet side: she has a crush on the popular vice president Yuusaku Kitamura who happens to be his best friend. But things only get crazier when Ryuuji reveals that he has a crush on Minori Kushieda—Taiga's best friend! Toradora! is a romantic comedy that follows this odd duo as they embark on a quest to help each other with their respective crushes forming an unlikely alliance in the process.,Slice of Life;Comedy;Romance;School,2008-10-02,25,1153720,14,204,8.34,https://cdn.myanimelist.net/images/anime/13/22128.jpg,https://myanimelist.net/anime/4224/Toradora
31240,Re:Zero kara Hajimeru Isekai Seikatsu,When Subaru Natsuki leaves the convenience store the last thing he expects is to be wrenched from his everyday life and dropped into a fantasy world. Things aren't looking good for the bewildered teenager however not long after his arrival he is attacked by some thugs. Armed with only a bag of groceries and a now useless cell phone he is quickly beaten to a pulp. Fortunately a mysterious beauty named Satella in hot pursuit after the one who stole her insignia happens upon Subaru and saves him. In order to thank the honest and kindhearted girl Subaru offers to help in her search and later that night he even finds the whereabouts of that which she seeks. But unbeknownst to them a much darker force stalks the pair from the shadows and just minutes after locating the insignia Subaru and Satella are brutally murdered. However Subaru immediately reawakens to a familiar scene—confronted by the same group of thugs meeting Satella all over again—the enigma deepens as history inexplicably repeats itself.,Drama;Fantasy;Psychological;Thriller,2016-04-04,25,1018076,23,202,8.34,https://cdn.myanimelist.net/images/anime/11/79410.jpg,https://myanimelist.net/anime/31240/Re_Zero_kara_Hajimeru_Isekai_Seikatsu
19815,No Game No Life,No Game No Life is a surreal comedy that follows Sora and Shiro shut-in NEET siblings and the online gamer duo behind the legendary username Blank. They view the real world as just another lousy game however a strange e-mail challenging them to a chess match changes everything—the brother and sister are plunged into an otherworldly realm where they meet Tet the God of Games. The mysterious god welcomes Sora and Shiro to Disboard a world where all forms of conflict—from petty squabbles to the fate of whole countries—are settled not through war but by way of high-stake games. This system works thanks to a fundamental rule wherein each party must wager something they deem to be of equal value to the other party's wager. In this strange land where the very idea of humanity is reduced to child's play the indifferent genius gamer duo of Sora and Shiro have finally found a real reason to keep playing games: to unite the sixteen races of Disboard defeat Tet and become the gods of this new gaming-is-everything world.,Game;Adventure;Comedy;Supernatural;Ecchi;Fantasy,2014-04-09,12,1291615,8,201,8.34,https://cdn.myanimelist.net/images/anime/5/65187.jpg,https://myanimelist.net/anime/19815/No_Game_No_Life
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,When Kazuma Satou died he was given two choices: pass on to heaven or be revived in a fantasy world. After choosing the new world the goddess Aqua tasked him with defeating the Demon King and let him choose any weapon to aid him. Unfortunately Kazuma chose to bring Aqua herself and has regretted the decision ever since then. Not only is he stuck with a useless deity turned party archpriest the pair also has to make enough money for living expenses. To add to their problems their group continued to grow as more problematic adventurers joined their ranks. Their token spellcaster Megumin is an explosion magic specialist who can only cast one spell once per day and refuses to learn anything else. There is also their stalwart crusader Lalatina Darkness Dustiness Ford a helpless masochist who makes Kazuma look pure in comparison. Kono Subarashii Sekai ni Shukufuku wo! 2 continues to follow Kazuma and the rest of his party through countless more adventures as they struggle to earn money and have to deal with one another's problematic personalities. However things rarely go as planned and they are often sidetracked by their own idiotic tendencies.,Adventure;Comedy;Parody;Supernatural;Magic;Fantasy,2017-01-12,10,656711,80,195,8.35,https://cdn.myanimelist.net/images/anime/2/83188.jpg,https://myanimelist.net/anime/32937/Kono_Subarashii_Sekai_ni_Shukufuku_wo_2
25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,The Holy Grail War: a violent battle between mages in which seven masters and their summoned servants fight for the Holy Grail a magical artifact that can grant the victor any wish. Nearly 10 years ago the final battle of the Fourth Holy Grail War wreaked havoc on Fuyuki City and took over 500 lives leaving the city devastated. Shirou Emiya a survivor of this tragedy aspires to become a hero of justice like his rescuer and adoptive father Kiritsugu Emiya. Despite only being a student Shirou is thrown into the Fifth Holy Grail War when he accidentally sees a battle between servants at school and summons his own servant Saber. When a mysterious shadow begins a murderous spree in Fuyuki City Shirou aligns himself with Rin Toosaka a fellow participant in the Holy Grail War in order to stop the deaths of countless people. However Shirou's feelings for his close friend Sakura Matou lead him deeper into the dark secrets surrounding the war and the feuding families involved.,Action;Fantasy;Magic;Supernatural,2017-10-14,1,177110,618,193,8.35,https://cdn.myanimelist.net/images/anime/1274/102213.jpg,https://myanimelist.net/anime/25537/Fate_stay_night_Movie__Heavens_Feel_-_I_Presage_Flower
30346,Doukyuusei (Movie),Rihito Sajou is an honor student who got perfect scores in every subject on his high school entrance exam. Hikaru Kusakabe plays guitar in his band that performs at live events and is popular among the girls. These boys would have never crossed paths. But one day Hikaru offers to help Rihito prepare for their upcoming chorus festival and the two begin to talk. As the two meet after school they feel one another's sound listen to each other's voice and begin to harmonize as their hearts beat together. It starts out slow but soon their feelings for one another grow and in just one moment they both realize that it is love. Hikaru's emotions are frivolous pure and direct causing Rihito to hesitate at first but he gradually opens his heart. The boys are learning about each other as they also learn about themselves and support one another during this difficult time typical to youth. As the time to start thinking about their futures approaches what do these young men find as they try to move forward... (Source: Aniplex USA),Slice of Life;Romance;School;Shounen Ai,2016-02-20,1,97504,1137,192,8.35,https://cdn.myanimelist.net/images/anime/3/78606.jpg,https://myanimelist.net/anime/30346/Doukyuusei_Movie
31964,Boku no Hero Academia,The appearance of quirks newly discovered super powers has been steadily increasing over the years with 80 percent of humanity possessing various abilities from manipulation of elements to shapeshifting. This leaves the remainder of the world completely powerless and Izuku Midoriya is one such individual. Since he was a child the ambitious middle schooler has wanted nothing more than to be a hero. Izuku's unfair fate leaves him admiring heroes and taking notes on them whenever he can. But it seems that his persistence has borne some fruit: Izuku meets the number one hero and his personal idol All Might. All Might's quirk is a unique ability that can be inherited and he has chosen Izuku to be his successor! Enduring many months of grueling training Izuku enrolls in UA High a prestigious high school famous for its excellent hero training program and this year's freshmen look especially promising. With his bizarre but talented classmates and the looming threat of a villainous organization Izuku will soon learn what it really means to be a hero.,Action;Comedy;School;Shounen;Super Power,2016-04-03,13,1223690,12,191,8.35,https://cdn.myanimelist.net/images/anime/10/78745.jpg,https://myanimelist.net/anime/31964/Boku_no_Hero_Academia
57,Beck,Fourteen-year-old Yukio Koyuki Tanaka is a dispirited young boy with no goals in life. However this all changes when Koyuki saves a strange-looking dog named Beck from being harassed by a group of local kids. The dog's owner 16-year-old Ryuusuke Ray Minami is an emerging guitarist and the former member of a popular rock band. After Koyuki meets Ray again in a diner the older boy leads him to his former band's meeting place and dazzles Koyuki with his amazing guitar skills. Slowly becoming interested in the glamour of western rock culture Koyuki decides to start playing the guitar while helping Ray achieve his dream of leading the ultimate rock band. Together with Ray's younger sister Maho and a few other members the two boys launch their career into the world of rock by forming a band called BECK. Beck follows the group's struggles and successes as they spread their fame across Japan.,Comedy;Drama;Music;Shounen;Slice of Life,2004-10-07,26,217764,489,190,8.35,https://cdn.myanimelist.net/images/anime/11/11636.jpg,https://myanimelist.net/anime/57/Beck
5081,Bakemonogatari,Koyomi Araragi a third-year high school student manages to survive a vampire attack with the help of Meme Oshino a strange man residing in an abandoned building. Though being saved from vampirism and now a human again several side effects such as superhuman healing abilities and enhanced vision still remain. Regardless Araragi tries to live the life of a normal student with the help of his friend and the class president Tsubasa Hanekawa. When fellow classmate Hitagi Senjougahara falls down the stairs and is caught by Araragi the boy realizes that the girl is unnaturally weightless. Despite Senjougahara's protests Araragi insists he help her deciding to enlist the aid of Oshino the very man who had once helped him with his own predicament. Through several tales involving demons and gods Bakemonogatari follows Araragi as he attempts to help those who suffer from supernatural maladies.,Romance;Supernatural;Mystery;Vampire,2009-07-03,15,834574,51,189,8.35,https://cdn.myanimelist.net/images/anime/11/75274.jpg,https://myanimelist.net/anime/5081/Bakemonogatari
2418,Stranger: Mukou Hadan,In the Sengoku period of Japan a young orphan named Kotarou and his dog Tobimaru steal from unsuspecting villagers in order to make ends meet. However Kotarou is forced to remain on the run when he finds himself being hunted down by assassins sent by China's Ming Dynasty for mysterious reasons not involving his petty crimes. Fortunately the duo run into Nanashi a ronin who has taken refuge in a small temple when Kotarou is attacked and Tobimaru poisoned. Although the samurai saves the helpless pair from their pursuers he feels that there is no need to help them further but when offered a gem in exchange for his services as a bodyguard he reluctantly accepts Kotarou's offer of employment—just until Tobimaru is healed and the two reach their destination. As the three set out on a perilous journey it soon becomes evident that their path is riddled with danger as the Ming Dynasty has now sent a terrifying swordsman after them to capture Kotarou and fulfill a certain prophecy.,Action;Adventure;Historical;Samurai,2007-09-29,1,217756,488,185,8.36,https://cdn.myanimelist.net/images/anime/9/87066.jpg,https://myanimelist.net/anime/2418/Stranger__Mukou_Hadan
35788,Shokugeki no Souma: San no Sara,The Moon Festival is Tootsuki Academy's annual gourmet gala where students compete against each other to earn the most profit through selling their cuisine of choice. But for Souma Yukihira it is also his first opportunity to challenge the Elite Ten the supreme council that rules over the academy. However this is only the beginning of Souma's war against the Elite Ten a nefarious plot is underway that will provide Souma with the challenge he desires but will also shake the very foundations of Tootsuki Academy itself.,Ecchi;School;Shounen,2017-10-04,12,426357,187,184,8.36,https://cdn.myanimelist.net/images/anime/3/88434.jpg,https://myanimelist.net/anime/35788/Shokugeki_no_Souma__San_no_Sara
